en,ko
I work long hours and hardly get paid. his job is for the birds.,장시간 일하고 일당도 거의 받지 못했어. 이 일은 진짜 형편없어.
Prevention is better than cure.,예방이 치료보다 더 낫다.
I used to get butterflies in my stomach before the tests.,시험 전에 항상 떨렸어.
"Standing in the crowd, waiting for my favourite band to take the stage, I have butterflies in my stomach.",군중 속에 서서 내가 좋아하는 밴드가 무대에 오르기를 기다리니 마음이 두근두근 합니다.
She is not dating anyone seriously and is still playing the field.,그녀는 누구와도 진지하게 연애하지 않고 아직도 여러 사람과 데이트 중이에요.
To make matters worse,설상가상으로
Get a second wind.,새로운 활력을 얻다.
"Yes, I know it costs an arm and a leg, but it's got everything you could look for. ","응, 나 그거 엄청나게 비싼 걸로 알고 있어. 근데 너 다 구경해볼 수는 있어."
It ain't over till the fat lady sings.,끝날 때 까지 끝난 게 아니다.
It gives me the creeps every time I pass the strange-looking house.,이상하게 생긴 집을 지날 때마다 소름이 끼칩니다.
You have to take all of these things with a grain of salt.,이 모든 건 대충 걸러서 들어야 해요.
He will finally take his project and get it off the ground.,그는 그의 프로젝트를 들고 새로운 시작을 할 것이다.
Don't rain on somebody's parade.,다 된 밥에 재 뿌리지 마라
The big sale I made at work yesterday fell through this morning.,어제 회사에서 한 큰 세일이 오늘 아침에 실패했습니다.
I was so tired last night that I hit the sack as soon as I got home.,어젯밤에 너무 피곤해서 집에 오자마자 푹 쉬었어요.
Sorry to rain on your parade but Sheila also solved the probblem and presented her solutions to the problem this morning.,"초 져서 미안하지만, 쉴라도 그 문제를 해결하고 오늘 아침에 그 문제에 대한 해결책을 제시했어요."
"When he broke up with his girlfriend, he didn't want her living in his apartment anymore. He sent her packing.","그가 여자친구와 헤어졌을 때, 그는 그녀가 더 이상 자신의 아파트에서 사는 것을 원하지 않았습니다. 그는 그녀를 내쫓았습니다."
Don't make a mountain out of a molehill; it's just a minor disagreement.,작은 문제로 큰 문제를 만들지 마세요. 사소한 의견 차이일 뿐입니다.
I hope there are not any hard feelings.,힘든 감정이 없길 바랍니다.
"He was a great player, but he retired sometime ago. We'll have to see if he still cuts the mustard.","그는 훌륭한 선수였지만, 얼마 전에 은퇴했습니다. 우리는 그가 아직도 성공 할 수 있는지 봐야 할 것 입니다."
"The plan looks good, but it would go down in flames if any of the stakeholders withdraw from participating.","계획은 좋아 보이지만, 이해관계자 중 한 명이라도 참여를 철회하면 무산될 것입니다."
"Just like their mamas, the two boys hit it off like two peas in a pod.","그들의 엄마들처럼, 그 두 소년은 아주 잘 어울렸습니다."
His plight was serious; but he weathered the storm.,"그의 곤경은 심각했지만, 그는 고비를 견뎌냈습니다."
It takes two to tango.,손뼉도 마주쳐야 소리 난다.
"After John spent all day assembling his new desk only to discover it was lopsided, he immediately declared that the package must have contained the wrong pieces. His wife replied, Only bad workmen blame their tools, dear.","존은 하루 종일 그의 새 책상을 조립하는 데 시간을 들인 후에, 그것이 비스듬히 놓여 있다는 것을 발견했고, 그는 즉시 그 포장이 잘못된 조각들을 포함하고 있었음에 틀림없다고 선언했습니다. 그의 아내는 자기야, 서투른 목수가 연장 탓만 한다.라고 대답했습니다"
"It seems that something wrong with my car, it's better to get its check-up as a stitch in time saves nine.",내 차에 문제가 있는 것 같습니다. 나중의 더 큰 수고를 덜기 위해 점검을 받는 것이 좋습니다.
"If your check bounces, I will need to charge you extra money.","만약 당신의 수표가 받아들여지지 않는다면, 저는 당신에게 추가적인 돈을 청구해야 할 것 입니다."
"When the teacher caught the students cheating, she lowered the boom by giving them all failing grades.","선생님은 학생들이 부정행위를 하는 것을 발견했을 때, 모든 낙제점을 주는 것으로 엄히 처벌했습니다."
He makes a lot of dough.,그는 많은 돈을 벌어.
You need not believe me. Go talk to him and hear it straight from the horse's mouth.,너는 나를 믿을 필요 없어. 가서 말을 걸어보고 직접 당사자의 입으로 들어보세요.
I just went bananas when I found out what he had done.,그가 한 짓을 알고 나는 미칠 지경이었습니다.
"After second heart attack, she decided it would be best to follow her doctor's advice and call it a day.","두 번째 심장마비 후, 그녀는 의사의 조언을 따르는 것이 가장 좋을 것이라고 결심했습니다."
He's a smart kid and has a lot on the ball.,"그는 영리한 아이이고, 일을 똑부러지게 한다."
"When I was told that my favorite uncle died, it hit him like a ton of bricks.","내가 가장 좋아하는 삼촌이 돌아가셨다는 말을 들었을 때, 그것은 그를 강하게 때렸습니다."
Don't beat around the bush. Get to the point!,빙빙 돌리지 말고 요점을 말해요!
My doctor really wants me to quit go cold turkey smoking. I decided to stop and go cold turkey.,의사 선생님이 내가 담배를 끊기를 정말 원해. 나는 그만 두기로 결정 했어.
Liza started shouting at me in public when I went to apologize. I was like out of the frying pan into the fire.,라이자는 제가 사과하러 갔을 때 사람들 앞에서 저에게 소리치기 시작했습니다. 저는 마치 엎친 데 덮친 것 같았습니다.
This program is like killing two birds with one stone.,이 프로그램은 일석이조의 효과가 있어.
Mary offered to play devil's advocate and argue against our case so that we would find out any flaws in it.,"메리는 일부러 반대 의견을 말하여 우리의 소송에 반론을 펴서, 그 소송에 무언가가 미비한 것이 없는지를 우리가 알도록 했어."
"Fixing my camera was really difficult and took a long time, but I learned a lot about cameras! Every cloud has a silver lining.",내 사진기를 고치는 일은 아주 어려웠고 시간도 많이 걸렸어. 하지만 덕분에 사진기에 대해 많이 알게 되었어! 힘든 일이 있으면 좋은 일도 있는 법이지.
It finally dawned on me that I missed our anniversary.,드디어 제가 기념일을 놓쳤다는 것을 알게 되었습니다.
I think Jane's grandmother is a little off her rocker these days.,제인 할머니가 요즘 조금 이상한 것 같아.
Don't beat around the bush and get to the point!,겉으로 빙빙 돌지 말고 핵심을 말해!
"Although he was successful a few years ago, today I hear he's down and out.","그는 몇 년 전에 성공했지만, 오늘은 완전히 실패했다고 들었습니다."
 We can play it by ear and decide where to meet later,상황을 좀 보다가 어디서 만날지 결정할 수도 있어.
"This is just the calm before the storm, when the kids get home from school this house will be chaos.",이건 단지 폭풍전야야. 아이들이 학교에서 집에 돌아오면 집은 난리가 나지.
"Because he just won some money in a contest, he sprang for dinner.",그가 대회에서 돈을 이겼기 때문에 저녁 식사를 지불했어요.
It was out of the frying pan and into the fire. ,그건 혹떼러 갔다가 혹붙여 온 꼴이였습니다.
"Ater stealing so much money from the charity, I really hope he gets what’s coming to him.","자선단체에서 그렇게 많은 돈을 훔쳤으니, 저는 정말로 그가 그 대가를 받기를 바랍니다."
She had a ball at her holiday party.,그녀의 휴일 파티에서 즐거운 시간을 보냈어요.
"She knew the test was going to be very difficult, and she had the jitters all day.","그녀는 시험이 매우 어려울 것이라는 것을 알고 있었고, 하루 종일 초조했습니다."
"Joe was very curious about where Sarah was getting all her money from, but all she said was that curiosity killed the cat.","조는 사라가 그녀의 모든 돈을 어디서 얻는지 매우 궁금했지만, 그녀가 말한 것은 호기심이 지나치면 위험할 수가 있다는 것뿐이었습니다."
Your guess is as good as mine,나도 잘 몰라 낸들 알아?
"Well, they're sour anyway. ","어차피, 못 먹는 감이야."
who spilt the beans about it?,그걸 누가 누설했니?
"He said that hte prize money wasn't important to him, nut that was just sour grapes as he didn't win the competition.","그는 상금은 자신에게 중요하지 않다고 말했지만, 경쟁에서 이기지도 못한 터에 그런말을 하니 오기가 아니고 무엇이냐."
But out of the frying pan and into the fire. ,하지만 여우를 피하려니 호랑이를 만난 격이다.
"She had fallen very ill, but with rest and medication, she is now fit as a fiddle.","그녀는 매우 아팠지만, 휴식과 약물 치료로 지금은 아주 건강합니다."
I was the only employee who had to work all weekend. I got the short end of the stick.,나는 주말에 일해야 하는 유일한 직원이었어요. 나는 불공정한 처지에 처했어요.
The crowd is going bananas.,관객들이 열광하고 있어.
