en,ko
"To add insult to injury, the region has been left high and dry with no monsoon activity, which can help offset the blazing temperatures.",설상가상으로 이 지역은 몬순 활동이 없이 높고 건조한 상태로 남아 있어 타오르는 듯한 기온을 상쇄하는 데 도움이 될 수 있습니다.
My new car has needed repair four times since I bought it. I ended up buying a lemon.,새 차를 산 이후로 네 번이나 수리가 필요했어요. 결국 작동하지 않는 제품을 샀어요.
Racism in America is the elephant in the room.,미국에서 인종차별은 금기시되는 주제다.
"Yeah, that will help to break the ice.","네, 서먹한 분위기를 없애는 데 도움이 되겠네요."
"When things went south with my husband, I sold all my Birkins.","남편이 상황이 나빠졌을 때, 내 에르메스 버킨 백 다 팔았어."
"Tommy wanted to buy a new toy, so he saved his allowance because, as they say, ""Money makes the mare go.""","토미는 새 장난감을 사고 싶어서 용돈을 모았습니다. ""돈이면 귀신도 부릴 수 있다.""는 말이 있기 때문입니다."
"Nah, they get it. Slow and steady wins the race.","아뇨, 다 이해해요. 서두르면 일을 망쳐요."
"When he graduated with honors, it was evident that he came through with flying colors.","그가 우수한 성적으로 졸업했을 때, 그가 성공한 것은 분명했습니다."
"The others all ran off, leaving me to face the music.",다른 사람들은 모두 달아나 버렸다. 나 혼자 다 당하게 놔두고.
"With so many brothers competing for the car, I learned that the early bird gets the worm.","그 차를 차지하려고 다투는 많은 형제들 틈에서, 전 일찍 일어나는 새가 벌레를 잡는다는 사실을 배웠습니다."
I found a rubber duck in my mailbox today. It's so random; I have no idea how it got there.,오늘 우편함에서 고무 오리를 발견했습니다. 너무 쌩뚱 맞아서 어떻게 거기 있는지 전혀 모르겠어요.
We are in the market for a new mattress.,우리는 새로운 매트리스를 사려고 합니다.
I feel like I'm talking to the wall.,소귀에 경읽기 하는 것 같네.
The bride had butterflies in her stomach as she got ready to walk down the aisle.,신부는 결혼식장을 걸어갈 준비를 할 때 가슴이 두근거렸습니다.
I got all shook up when I heard the awful news.,그 끔찍한 소식을 듣고 나는 몹시 놀랐습니다.
"When I was a student, I was always caught between the devil and the deep blue sea having to chose whether to buy food or my bus pass each month.","제가 학생이었을 때, 저는 매달 음식을 살지, 버스표를 살지 선택해야 하는 진퇴양난에 늘 갇혀 있었습니다."
I ran a marathon ones and can tell you that only in charitable runs a miss is not as good as a mile. Everywhere else the competition is fierce.,저는 마라톤 대회에 참가했는데 자선 달리기에서만 실수는 1마일만큼 좋지 않다고 말씀드릴 수 있습니다. 다른 모든 곳에서는 경쟁이 치열합니다.
"When I was lost in depression, friends tried to remind me that it's darkest before the dawn.","제가 우울증에 빠졌을 때, 친구들은 날이 가장 어두운 시간은 동트기 직전이라는 것을 상기시키려고 노력했습니다."
Get off the phone so that we can discuss business. Let's get down to brass tacks.,전화를 끊어서 사업에 대해 얘기할 수 있게 해주세요. 본론으로 들어가죠.
My job is very boring; I think I'm in a rut.,나의 일은 매우 지루하다. 나는 내가 틀에 박힌 것 같다.
"You have to do it, come hell or high water.",무슨 일이 있어도 너는 그 걸 해야해.
I felt like a million bucks when I wore my new suit to the wedding.,나는 새로운 정장을 입었을 때 천만 달러 같았어.
I'm always in the doghouse because I don't help my wife clean the house.,집안 청소 안 도와줘서 늘 아내에게 면목이 없어요.
The death of a princess seems a drop in the bucket.,공주의 죽음은 아무렇지도 않은 것 처럼 보였다.
The old load of bread was dried out and become as hard as nails.,오래된 빵은 말라 비틀어져 딱딱했다.
"In retirement, the world has become our oyster again.",은퇴 후 세상이 우리 것 처럼 느껴지고 뭐든 할 수 있을 것 같습니다.
"Sally attempted to give legal advice based on her limited understanding of the law, not realizing that ""A little knowledge is a dangerous thing.""","샐리는 ""선무당이 사람 잡는다""는 사실을 깨닫지 못한 채 제한된 법률 이해를 바탕으로 법률 자문을 시도했습니다."
let yourself off the hook.,자신을 좀 봐줘요.
I didn't like him taking all the credit. ,나는 혼자 다 했다고 말하는 그를 좋아하지 않는다.
"This old adage serves as a reminder that appearances can be deceiving and that ""fine feathers make fine birds,"" but true character goes beyond outward appearances.","이 오래된 속담은 겉모습은 속일 수 있으며 ""옷이 날개다""라는 사실을 상기시켜 주지만, 진정한 성격은 겉모습 그 이상입니다."
No buts about it - you're starting it tonight.,"토 달지 마, 오늘 밤에 시작 할 거야."
Her book was a hit and sold a million copies.,그녀의 책은 히트를 쳤고 백만 부가 팔렸습니다.
"If he lies or hurts you, you should wash your hands of him.","그가 거짓말을 하거나 당신을 다치게 한다면, 당신은 그에게서 손을 떼야 합니다."
"ladies, stop it. you have been friends for 20 years. what on earth has gotten into you all?","여성분들, 잠깐만요. 20년지기 친구 아닌가요. 세상에 당신들 사이에 무슨일이 있었던 거에요?​"
You can say that again.,네 말이 맞아.
"That boy wants to be the captain of the team, but does he cut the mustard?","저 소년은 팀의 주장이 되고 싶어하지만, 그는 성공하나요?"
She bought a pig in a poke when she ordered a wedding ring by online site.,그녀는 온라인 사이트에서 결혼반지를 주문할 때 제대로 고민하지 않고 샀다.
The fans went bananas when their team won the game at the last second.,그들의 팀이 마지막 순간에 경기에서 이겼을 때 팬들은 열광했습니다.
"Yes, I know it costs an arm and a leg, but it's got everything you could look for. ","응, 나 그거 엄청나게 비싼 걸로 알고 있어. 근데 너 다 구경해볼 수는 있어."
"The student hadn't received her exam results, but she consoled herself with the thought that no news is good news, hoping for a passing grade.",시험 결과를 받지 못한 학생은 무소식이 희소식이라는 생각으로 스스로를 위로하며 합격을 기원했다.
It'll be a piece of cake for him.,그에게는 식은 죽 먹기지.
No worries.  It's a piece of cake!  Where can they find a guy like me?,걱정 마. 식은 죽 먹기야! 나같은 사람을 어디서 찾겠어?
I don't want the hassle of picking you up from the party.,파티에서 당신을 데리러 오는 번거로움을 원하지 않습니다.
A bunch of fives,주먹 한방
The Tsunami came as a bolt from the blue and destroyed everything in it's way.,쓰나미는 갑자기 찾아와 모든 것을 파괴했습니다.
He doesn't have a prayer of making the team.,그는 팀에 들어갈 기회가 없습니다.
"Although the project is massive, we managed to make a dent in it by completing the first phase.","비록 프로젝트가 방대하지만, 1단계를 완료함으로써 그럭저럭 진전을 이루었습니다."
What is the best way to break the ice?,어색함을 푸는 가장 좋은 방법이 뭐야?
You really are a chip off the old block.,당신은 정말 부모님과 꼭 닮았어요.
She is not cut out for the swim team. She's too slow.,그녀는 수영팀에 적합하지 않습니다. 그녀는 너무 느립니다.
He is always egging me on to drive faster.,그는 항상 나보고 빨리 운전하라고 부추겼다.
"Absolutely! A picture is worth a thousand words, and this one tells a beautiful story.","맞아! 백문이 불여일견이라고, 그림 하나가 아름다운 이야기를 전달하네."
who spilt the beans about it?,그걸 누가 누설했니?
We were finally given the green light to begin setting up the new project.,우리는 마침내 새 프로젝트를 시작할 수 있는 청신호를 받았습니다.
We're two peas in a pod and I see him as my brother from another mother.,우리는 한통속이고 나는 그를 다른 어머니에게서 온 내 형제로 봅니다.
Get something out of your system,시스템에서 무언가를 제거하십시오
"It tastes familiar, but I can't quite put my finger on it.","이거 맛이 익숙한데, 딱히 뭐라고 말을 못하겠네."
She could be dead for all I know.,그녀가 죽었든 말든 내가 알게 뭐야.
This product I bought doesn't work and is made poorly. I was ripped off.,내가 샀던 이 제품은 제대로 작동하지 않고 질도 나쁘네요. 나는 속았어요.
My doctor really wants me to quit go cold turkey smoking. I decided to stop and go cold turkey.,의사 선생님이 내가 담배를 끊기를 정말 원해. 나는 그만 두기로 결정 했어.
"He was once a top athlete, but his career went down in flames when he was caught using drugs.","그는 한때 최고의 운동선수였지만, 그의 경력은 그가 마약을 사용한 것이 들통나면서 모두 망했습니다."
